No,프로젝트,D/P&BOM 코드,D/P&BOM 내역,설계기능,도면종류,협력사,직영책임부서,작업 출도계획,작업 출도실적,일정 차이,일정 준수 여부
932,P3,DPBOM000001779,공작,F6,D4,자체 진행,D3,2021-12-29,2021-12-05,-24,False
933,P3,DPBOM000001780,도장,F1,D1,자체 진행,D1,2023-09-23,2023-10-14,21,True
934,P3,DPBOM000001781,가공,F6,D2,자체 진행,D3,2022-04-26,2022-04-21,-5,False
935,P3,DPBOM000001782,공작,F6,D4,자체 진행,D3,2024-01-16,2023-12-26,-21,False
936,P3,DPBOM000001783,도장,F1,D1,자체 진행,D1,2023-08-09,2023-07-31,-9,False
937,P3,DPBOM000001784,가공,F6,D2,자체 진행,D3,2022-08-20,2022-08-15,-5,False
938,P3,DPBOM000001785,공작,F6,D4,자체 진행,D3,2023-08-14,2023-08-06,-8,False
939,P3,DPBOM000001786,도장,F1,D1,자체 진행,D1,2024-06-20,2024-05-27,-24,False
940,P3,DPBOM000001787,가공,F6,D2,자체 진행,D3,2021-09-06,2021-09-04,-2,False
941,P3,DPBOM000001788,공작,F6,D4,자체 진행,D3,2022-01-21,2022-01-09,-12,False
942,P3,DPBOM000001789,도장,F1,D1,자체 진행,D1,2022-02-19,2022-01-29,-21,False
943,P3,DPBOM000001790,가공,F6,D2,자체 진행,D3,2024-01-26,2024-01-14,-12,False
944,P3,DPBOM000001791,공작,F6,D4,자체 진행,D3,2022-07-19,2022-07-08,-11,False
945,P3,DPBOM000001792,도장,F1,D1,자체 진행,D1,2022-05-14,2022-05-08,-6,False
946,P3,DPBOM000001793,가공,F6,D2,자체 진행,D3,2022-09-09,2022-08-23,-17,False
947,P3,DPBOM000001794,공작,F6,D4,자체 진행,D3,2024-07-12,2024-06-24,-18,False
948,P3,DPBOM000001795,도장,F1,D1,자체 진행,D1,2023-06-13,2023-06-11,-2,False
949,P3,DPBOM000001796,가공,F6,D2,자체 진행,D3,2022-09-20,2022-09-08,-12,False
950,P3,DPBOM000001797,공작,F6,D4,자체 진행,D3,2024-02-25,2024-01-29,-27,False
951,P3,DPBOM000001798,도장,F1,D1,자체 진행,D1,2022-06-16,2022-06-05,-11,False
952,P3,DPBOM000001799,가공,F6,D2,자체 진행,D3,2023-09-06,2023-08-28,-9,False
953,P3,DPBOM000001800,공작,F6,D4,자체 진행,D3,2022-06-14,2022-05-30,-15,False
954,P3,DPBOM000001801,도장,F1,D1,자체 진행,D1,2022-02-12,2022-01-29,-14,False
955,P3,DPBOM000001802,가공,F6,D2,자체 진행,D3,2024-05-09,2024-04-27,-12,False
956,P3,DPBOM000001803,공작,F6,D4,자체 진행,D3,2021-10-19,2021-10-10,-9,False
957,P3,DPBOM000001804,도장,F1,D1,자체 진행,D1,2021-10-01,2021-09-07,-24,False
958,P3,DPBOM000001805,가공,F6,D2,자체 진행,D3,2023-07-17,2023-06-19,-28,False
959,P3,DPBOM000001806,공작,F6,D4,자체 진행,D3,2023-11-26,2023-11-10,-16,False
960,P3,DPBOM000001807,도장,F1,D1,자체 진행,D1,2023-04-16,2023-06-14,59,True
961,P3,DPBOM000001808,가공,F6,D2,자체 진행,D3,2021-11-10,2021-10-14,-27,False
962,P3,DPBOM000001809,공작,F6,D4,자체 진행,D3,2024-04-22,2024-04-12,-10,False
963,P3,DPBOM000001810,도장,F1,D1,자체 진행,D1,2023-01-01,2022-12-22,-10,False
964,P3,DPBOM000001811,가공,F6,D2,자체 진행,D3,2021-10-31,2021-10-28,-3,False
965,P3,DPBOM000001812,공작,F6,D4,자체 진행,D3,2022-03-13,2022-02-26,-15,False
966,P3,DPBOM000001813,도장,F1,D1,자체 진행,D1,2024-02-22,2024-02-12,-10,False
967,P3,DPBOM000001814,가공,F6,D2,자체 진행,D3,2023-07-06,2023-07-01,-5,False
968,P3,DPBOM000001815,공작,F6,D4,자체 진행,D3,2023-04-16,2023-04-08,-8,False
969,P3,DPBOM000001816,도장,F1,D1,자체 진행,D1,2022-12-19,2022-12-01,-18,False
970,P3,DPBOM000001817,가공,F6,D2,자체 진행,D3,2022-01-09,2022-01-08,-1,False
971,P3,DPBOM000001818,공작,F6,D4,자체 진행,D3,2023-10-09,2023-10-05,-4,False
972,P3,DPBOM000001819,도장,F1,D1,자체 진행,D1,2023-05-19,2023-05-05,-14,False
973,P3,DPBOM000001820,가공,F6,D2,자체 진행,D3,2024-02-03,2024-01-28,-6,False
974,P3,DPBOM000001821,공작,F6,D4,자체 진행,D3,2023-12-14,2023-12-09,-5,False
975,P3,DPBOM000001822,도장,F1,D1,자체 진행,D1,2023-10-16,2023-10-12,-4,False
976,P3,DPBOM000001823,가공,F6,D2,자체 진행,D3,2022-01-20,2021-12-30,-21,False
977,P3,DPBOM000001824,공작,F6,D4,자체 진행,D3,2022-04-24,2022-03-30,-25,False
978,P3,DPBOM000001825,도장,F1,D1,자체 진행,D1,2024-01-30,2024-01-19,-11,False
979,P3,DPBOM000001826,가공,F6,D2,자체 진행,D3,2023-11-22,2023-11-14,-8,False
980,P3,DPBOM000001827,공작,F6,D4,자체 진행,D3,2022-05-24,2022-05-14,-10,False
981,P3,DPBOM000001828,도장,F1,D1,자체 진행,D1,2023-11-17,2023-10-27,-21,False
982,P3,DPBOM000001829,가공,F2,D2,자체 진행,D3,2023-05-26,2023-04-27,-29,False
983,P3,DPBOM000001830,족장,F3,D3,D6,D4,2023-09-03,2023-08-29,-5,False
984,P3,DPBOM000001831,재마킹,F4,D6,자체 진행,D3,2021-12-06,2021-12-01,-5,False
986,P3,DPBOM000001833,가공,F4,D7,자체 진행,D3,2022-05-02,2022-04-27,-5,False
987,P3,DPBOM000001834,의장,F1,D8,자체 진행,D1,2023-08-25,2023-08-16,-9,False
988,P3,DPBOM000001835,공작,F2,D4,자체 진행,D3,2024-06-22,2024-06-01,-21,False
989,P3,DPBOM000001836,철의장,F2,D5,자체 진행,D3,2024-08-29,2024-08-09,-20,False
990,P3,DPBOM000001837,가공,F2,D2,자체 진행,D3,2023-03-31,2023-03-21,-10,False
991,P3,DPBOM000001838,가공,F2,D2,자체 진행,D3,2023-01-27,2023-03-21,53,True
992,P3,DPBOM000001839,가공,F2,D2,자체 진행,D3,2022-07-31,2022-07-12,-19,False
993,P3,DPBOM000001840,도장,F1,D1,자체 진행,D1,2023-06-02,2023-05-25,-8,False
994,P3,DPBOM000001841,가공,F2,D2,자체 진행,D3,2023-10-23,2023-10-22,-1,False
995,P3,DPBOM000001842,족장,F3,D3,D6,D4,2022-11-16,2022-11-15,-1,False
996,P3,DPBOM000001843,재마킹,F4,D6,자체 진행,D3,2021-11-14,2021-11-04,-10,False
998,P3,DPBOM000001845,가공,F4,D7,자체 진행,D3,2023-09-25,2023-08-28,-28,False
999,P3,DPBOM000001846,의장,F1,D8,자체 진행,D1,2023-09-06,2023-08-22,-15,False
1000,P3,DPBOM000001847,공작,F2,D4,자체 진행,D3,2023-12-25,2023-12-23,-2,False
1001,P3,DPBOM000001848,철의장,F2,D5,자체 진행,D3,2024-04-29,2024-04-02,-27,False
1002,P3,DPBOM000001849,가공,F2,D2,자체 진행,D3,2022-11-01,2022-10-24,-8,False
1003,P3,DPBOM000001850,가공,F2,D2,자체 진행,D3,2024-02-27,2024-01-29,-29,False
1004,P3,DPBOM000001851,가공,F2,D2,자체 진행,D3,2022-02-27,2022-02-25,-2,False
1005,P3,DPBOM000001852,도장,F1,D1,자체 진행,D1,2022-04-24,2022-03-26,-29,False
1006,P3,DPBOM000001853,가공,F2,D2,자체 진행,D3,2024-06-30,2024-06-22,-8,False
1007,P3,DPBOM000001854,족장,F3,D3,D6,D4,2021-11-04,2021-11-03,-1,False
1008,P3,DPBOM000001855,재마킹,F4,D6,자체 진행,D3,2024-06-01,2024-05-17,-15,False
1010,P3,DPBOM000001857,가공,F4,D7,자체 진행,D3,2023-05-03,2023-04-28,-5,False
1011,P3,DPBOM000001858,의장,F1,D8,자체 진행,D1,2021-10-28,2021-10-02,-26,False
1012,P3,DPBOM000001859,공작,F2,D4,자체 진행,D3,2021-10-27,2021-10-10,-17,False
1013,P3,DPBOM000001860,철의장,F2,D5,자체 진행,D3,2023-01-06,2023-03-03,56,True
1014,P3,DPBOM000001861,가공,F2,D2,자체 진행,D3,2024-07-29,2024-07-23,-6,False
1015,P3,DPBOM000001862,가공,F2,D2,자체 진행,D3,2021-11-10,2021-10-14,-27,False
1016,P3,DPBOM000001863,가공,F2,D2,자체 진행,D3,2023-11-25,2023-11-04,-21,False
1017,P3,DPBOM000001864,가공,F2,D2,자체 진행,D3,2021-09-22,2021-09-19,-3,False
1018,P3,DPBOM000001865,도장,F1,D1,자체 진행,D1,2022-06-15,2022-06-01,-14,False
1019,P3,DPBOM000000604,가공,F2,D2,자체 진행,D3,2024-04-11,2024-04-19,8,True
1020,P3,DPBOM000000605,족장,F3,D3,D6,D4,2023-07-18,2023-07-09,-9,False
1021,P3,DPBOM000000606,재마킹,F4,D6,자체 진행,D3,2023-12-06,2023-11-30,-6,False
1023,P3,DPBOM000000607,가공,F4,D7,자체 진행,D3,2022-08-06,2022-07-29,-8,False
1024,P3,DPBOM000000608,의장,F1,D8,자체 진행,D1,2021-12-30,2021-12-08,-22,False
1025,P3,DPBOM000000609,공작,F2,D4,자체 진행,D3,2022-09-23,2022-08-29,-25,False
1026,P3,DPBOM000000610,철의장,F2,D5,자체 진행,D3,2023-12-06,2023-11-23,-13,False
1027,P3,DPBOM000000611,가공,F2,D2,자체 진행,D3,2024-01-05,2023-12-12,-24,False
1028,P3,DPBOM000000612,가공,F2,D2,자체 진행,D3,2024-01-09,2023-12-31,-9,False
1029,P3,DPBOM000001867,가공,F2,D2,자체 진행,D3,2024-01-02,2023-12-05,-28,False
1030,P3,DPBOM000001193,도장,F1,D1,자체 진행,D1,2023-09-15,2023-09-08,-7,False
1031,P3,DPBOM000000613,가공,F2,D2,자체 진행,D3,2024-04-25,2024-04-07,-18,False
1032,P3,DPBOM000000614,족장,F3,D3,D6,D4,2023-10-30,2023-10-26,-4,False
1033,P3,DPBOM000000615,재마킹,F4,D6,자체 진행,D3,2023-01-18,2022-12-22,-27,False
1035,P3,DPBOM000000616,가공,F4,D7,자체 진행,D3,2023-05-19,2023-05-13,-6,False
1036,P3,DPBOM000000617,의장,F1,D8,자체 진행,D1,2023-04-10,2023-03-25,-16,False
1037,P3,DPBOM000000618,공작,F2,D4,자체 진행,D3,2023-10-17,2023-09-20,-27,False
1038,P3,DPBOM000000619,철의장,F2,D5,자체 진행,D3,2021-11-16,2021-10-22,-25,False
1039,P3,DPBOM000000620,가공,F2,D2,자체 진행,D3,2023-07-10,2023-06-21,-19,False
1040,P3,DPBOM000001195,가공,F2,D2,자체 진행,D3,2022-12-02,2022-11-13,-19,False
1041,P3,DPBOM000001868,가공,F2,D2,자체 진행,D3,2023-11-27,2023-11-13,-14,False
1042,P3,DPBOM000001199,도장,F1,D1,자체 진행,D1,2024-05-05,2024-04-29,-6,False
1043,P3,DPBOM000000621,가공,F2,D2,자체 진행,D3,2023-07-30,2023-07-06,-24,False
1044,P3,DPBOM000000622,족장,F3,D3,D6,D4,2022-11-14,2022-11-13,-1,False
1045,P3,DPBOM000000624,가공,F4,D7,자체 진행,D3,2023-04-10,2023-03-14,-27,False
1046,P3,DPBOM000000625,의장,F1,D8,자체 진행,D1,2023-06-27,2023-06-24,-3,False
1047,P3,DPBOM000000626,공작,F2,D4,자체 진행,D3,2024-07-08,2024-06-15,-23,False
1048,P3,DPBOM000000627,철의장,F2,D5,자체 진행,D3,2023-12-23,2023-12-03,-20,False
1049,P3,DPBOM000000628,가공,F2,D2,자체 진행,D3,2024-08-09,2024-07-27,-13,False
1050,P3,DPBOM000001200,가공,F2,D2,자체 진행,D3,2022-09-14,2022-08-16,-29,False
1051,P3,DPBOM000001869,가공,F2,D2,자체 진행,D3,2023-05-02,2023-04-26,-6,False
1052,P3,DPBOM000001201,도장,F1,D1,자체 진행,D1,2024-01-09,2023-12-27,-13,False
1053,P3,DPBOM000000629,가공,F2,D2,자체 진행,D3,2021-09-19,2021-09-13,-6,False
1054,P3,DPBOM000000630,족장,F3,D3,D6,D4,2023-07-20,2023-06-21,-29,False
1055,P3,DPBOM000000631,가공,F4,D7,자체 진행,D3,2024-01-18,2024-01-05,-13,False
1056,P3,DPBOM000000632,의장,F1,D8,자체 진행,D1,2023-11-01,2023-10-07,-25,False
1057,P3,DPBOM000000633,공작,F2,D4,자체 진행,D3,2022-10-14,2022-09-29,-15,False
1058,P3,DPBOM000000634,철의장,F2,D5,자체 진행,D3,2023-06-15,2023-06-04,-11,False
1059,P3,DPBOM000000635,가공,F2,D2,자체 진행,D3,2024-07-04,2024-06-30,-4,False
1060,P3,DPBOM000000636,가공,F2,D2,자체 진행,D3,2023-03-08,2023-02-07,-29,False
1061,P3,DPBOM000000639,가공,F2,D2,자체 진행,D3,2022-04-26,2022-04-17,-9,False
1062,P3,DPBOM000001202,도장,F1,D1,자체 진행,D1,2022-08-11,2022-07-27,-15,False
1063,P3,DPBOM000000640,가공,F2,D2,자체 진행,D3,2023-04-06,2023-03-12,-25,False
1064,P3,DPBOM000000641,족장,F3,D3,D6,D4,2023-07-30,2023-07-19,-11,False
1065,P3,DPBOM000001870,재마킹,F4,D6,자체 진행,D3,2023-01-25,2023-01-04,-21,False
1067,P3,DPBOM000000642,가공,F4,D7,자체 진행,D3,2022-11-06,2022-10-23,-14,False
1068,P3,DPBOM000000643,의장,F1,D8,자체 진행,D1,2021-09-22,2021-08-27,-26,False
1069,P3,DPBOM000000644,공작,F2,D4,자체 진행,D3,2024-06-09,2024-05-24,-16,False
1070,P3,DPBOM000000645,철의장,F2,D5,자체 진행,D3,2021-09-21,2021-09-11,-10,False
1071,P3,DPBOM000000646,가공,F2,D2,자체 진행,D3,2024-05-29,2024-04-30,-29,False
1072,P3,DPBOM000000647,가공,F2,D2,자체 진행,D3,2023-03-26,2023-03-03,-23,False
1073,P3,DPBOM000000649,가공,F2,D2,자체 진행,D3,2023-04-30,2023-04-20,-10,False
1074,P3,DPBOM000001203,도장,F1,D1,자체 진행,D1,2023-05-25,2023-05-09,-16,False
1075,P3,DPBOM000000650,가공,F2,D2,자체 진행,D3,2021-09-18,2021-09-15,-3,False
1076,P3,DPBOM000000651,족장,F3,D3,D6,D4,2024-03-21,2024-03-12,-9,False
1077,P3,DPBOM000001872,재마킹,F4,D6,자체 진행,D3,2024-05-25,2024-05-09,-16,False
1079,P3,DPBOM000000652,가공,F4,D7,자체 진행,D3,2023-12-11,2023-11-27,-14,False
1080,P3,DPBOM000000653,의장,F1,D8,자체 진행,D1,2022-09-12,2022-08-19,-24,False
1081,P3,DPBOM000000654,공작,F2,D4,자체 진행,D3,2023-06-22,2023-06-11,-11,False
1082,P3,DPBOM000000655,철의장,F2,D5,자체 진행,D3,2024-04-26,2024-04-06,-20,False
1083,P3,DPBOM000000656,가공,F2,D2,자체 진행,D3,2022-12-19,2022-12-15,-4,False
1084,P3,DPBOM000000657,가공,F2,D2,자체 진행,D3,2023-11-05,2023-11-01,-4,False
1085,P3,DPBOM000000660,가공,F2,D2,자체 진행,D3,2022-10-26,2022-10-12,-14,False
1086,P3,DPBOM000001204,도장,F1,D1,자체 진행,D1,2022-01-03,2022-01-01,-2,False
1087,P3,DPBOM000000663,가공,F2,D2,자체 진행,D3,2022-09-04,2022-08-28,-7,False
1088,P3,DPBOM000000664,족장,F3,D3,D6,D4,2023-10-13,2023-09-29,-14,False
1089,P3,DPBOM000001874,재마킹,F4,D6,자체 진행,D3,2021-09-14,2021-09-13,-1,False
1091,P3,DPBOM000000665,가공,F4,D7,자체 진행,D3,2024-08-17,2024-07-19,-29,False
1092,P3,DPBOM000000666,의장,F1,D8,자체 진행,D1,2023-07-19,2023-06-22,-27,False
1093,P3,DPBOM000000667,공작,F2,D4,자체 진행,D3,2024-03-31,2024-03-08,-23,False
1094,P3,DPBOM000000668,철의장,F2,D5,자체 진행,D3,2022-07-02,2022-06-18,-14,False
1095,P3,DPBOM000000669,가공,F2,D2,자체 진행,D3,2022-09-11,2022-08-29,-13,False
1096,P3,DPBOM000000670,가공,F2,D2,자체 진행,D3,2022-03-05,2022-02-23,-10,False
1097,P3,DPBOM000001876,가공,F2,D2,자체 진행,D3,2021-11-21,2021-11-03,-18,False
1099,P3,DPBOM000001878,가공,F4,D7,자체 진행,D3,2021-09-23,2021-09-03,-20,False
1100,P3,DPBOM000001879,가공,F2,D2,자체 진행,D3,2023-04-16,2023-03-25,-22,False
1102,P3,DPBOM000001881,가공,F4,D7,자체 진행,D3,2022-08-18,2022-07-31,-18,False
1103,P3,DPBOM000000672,가공,F2,D2,자체 진행,D3,2023-11-01,2023-10-11,-21,False
1104,P3,DPBOM000001205,도장,F1,D1,자체 진행,D1,2023-10-29,2023-10-19,-10,False
1105,P3,DPBOM000000675,가공,F2,D2,자체 진행,D3,2021-09-06,2021-08-23,-14,False
1106,P3,DPBOM000000676,족장,F3,D3,D6,D4,2024-06-08,2024-06-02,-6,False
1107,P3,DPBOM000001882,재마킹,F4,D6,자체 진행,D3,2023-05-26,2023-05-13,-13,False
1109,P3,DPBOM000000677,가공,F4,D7,자체 진행,D3,2022-01-25,2022-01-13,-12,False
1110,P3,DPBOM000000678,의장,F1,D8,자체 진행,D1,2024-04-29,2024-04-22,-7,False
1111,P3,DPBOM000000679,공작,F2,D4,자체 진행,D3,2022-12-07,2022-12-03,-4,False
1112,P3,DPBOM000000680,철의장,F2,D5,자체 진행,D3,2023-05-06,2023-04-29,-7,False
1113,P3,DPBOM000000681,가공,F2,D2,자체 진행,D3,2023-03-12,2023-03-02,-10,False
1114,P3,DPBOM000000682,가공,F2,D2,자체 진행,D3,2024-01-07,2023-12-09,-29,False
1115,P3,DPBOM000000684,가공,F2,D2,자체 진행,D3,2023-07-14,2023-07-04,-10,False
1116,P3,DPBOM000001206,도장,F1,D1,자체 진행,D1,2022-08-03,2022-07-08,-26,False
1117,P3,DPBOM000000688,가공,F2,D2,자체 진행,D3,2023-07-03,2023-06-05,-28,False
1118,P3,DPBOM000000689,족장,F3,D3,D6,D4,2022-11-12,2022-10-17,-26,False
1119,P3,DPBOM000001884,재마킹,F4,D6,자체 진행,D3,2024-05-10,2024-04-28,-12,False
1121,P3,DPBOM000000690,가공,F4,D7,자체 진행,D3,2023-03-24,2023-03-04,-20,False
1122,P3,DPBOM000000691,의장,F1,D8,자체 진행,D1,2022-02-25,2022-02-24,-1,False
1123,P3,DPBOM000000692,공작,F2,D4,자체 진행,D3,2024-08-09,2024-08-04,-5,False
1124,P3,DPBOM000000693,철의장,F2,D5,자체 진행,D3,2022-04-27,2022-04-06,-21,False
1125,P3,DPBOM000000694,가공,F2,D2,자체 진행,D3,2022-05-26,2022-05-24,-2,False
1126,P3,DPBOM000000695,가공,F2,D2,자체 진행,D3,2022-05-01,2022-04-11,-20,False
1127,P3,DPBOM000001886,가공,F2,D2,자체 진행,D3,2022-02-09,2022-01-24,-16,False
1128,P3,DPBOM000001207,도장,F1,D1,자체 진행,D1,2022-06-26,2022-06-13,-13,False
1129,P3,DPBOM000000700,가공,F2,D2,자체 진행,D3,2023-09-21,2023-09-01,-20,False
1130,P3,DPBOM000000701,족장,F3,D3,D6,D4,2022-03-28,2022-03-16,-12,False
1131,P3,DPBOM000001887,재마킹,F4,D6,자체 진행,D3,2024-02-27,2024-02-16,-11,False
1133,P3,DPBOM000000702,가공,F4,D7,자체 진행,D3,2022-01-07,2021-12-25,-13,False
1134,P3,DPBOM000000703,의장,F1,D8,자체 진행,D1,2022-09-21,2022-09-03,-18,False
1135,P3,DPBOM000000704,공작,F2,D4,자체 진행,D3,2023-01-31,2023-01-27,-4,False
1136,P3,DPBOM000000705,철의장,F2,D5,자체 진행,D3,2022-02-13,2022-01-19,-25,False
1137,P3,DPBOM000000706,가공,F2,D2,자체 진행,D3,2024-02-22,2024-02-17,-5,False
1138,P3,DPBOM000000707,가공,F2,D2,자체 진행,D3,2022-07-17,2022-07-09,-8,False
1139,P3,DPBOM000001208,도장,F1,D1,자체 진행,D1,2024-02-11,2024-02-18,7,True
1140,P3,DPBOM000000713,가공,F2,D2,자체 진행,D3,2023-07-06,2023-07-05,-1,False
1141,P3,DPBOM000000714,족장,F3,D3,D6,D4,2023-07-12,2023-07-03,-9,False
1142,P3,DPBOM000000715,재마킹,F4,D6,자체 진행,D3,2023-01-17,2023-01-04,-13,False
1144,P3,DPBOM000000716,가공,F4,D7,자체 진행,D3,2023-11-11,2023-10-23,-19,False
1145,P3,DPBOM000000717,의장,F1,D8,자체 진행,D1,2023-01-09,2022-12-22,-18,False
1146,P3,DPBOM000000718,공작,F2,D4,자체 진행,D3,2024-08-02,2024-09-09,38,True
1147,P3,DPBOM000000719,철의장,F2,D5,자체 진행,D3,2022-08-03,2022-07-21,-13,False
1148,P3,DPBOM000000720,가공,F2,D2,자체 진행,D3,2022-08-08,2022-07-18,-21,False
1149,P3,DPBOM000000721,가공,F2,D2,자체 진행,D3,2022-03-21,2022-03-12,-9,False
1150,P3,DPBOM000001890,도장,F1,D1,자체 진행,D1,2022-05-10,2022-04-26,-14,False
1151,P3,DPBOM000001891,가공,F2,D2,자체 진행,D3,2022-12-02,2022-11-25,-7,False
1152,P3,DPBOM000001892,족장,F3,D3,D6,D4,2023-05-30,2023-05-23,-7,False
1153,P3,DPBOM000001893,재마킹,F4,D6,자체 진행,D3,2024-01-07,2024-01-02,-5,False
1155,P3,DPBOM000001895,가공,F4,D7,자체 진행,D3,2023-01-07,2022-12-26,-12,False
1156,P3,DPBOM000001896,의장,F1,D8,자체 진행,D1,2022-11-26,2022-11-23,-3,False
1157,P3,DPBOM000001897,공작,F2,D4,자체 진행,D3,2024-06-19,2024-06-18,-1,False
1158,P3,DPBOM000001898,철의장,F2,D5,자체 진행,D3,2022-04-02,2022-04-01,-1,False
1159,P3,DPBOM000001899,가공,F2,D2,자체 진행,D3,2023-10-09,2023-09-24,-15,False
1160,P3,DPBOM000001900,가공,F2,D2,자체 진행,D3,2022-03-29,2022-03-02,-27,False
1161,P3,DPBOM000001901,가공,F2,D2,자체 진행,D3,2023-04-30,2023-04-20,-10,False
1162,P3,DPBOM000001902,도장,F1,D1,자체 진행,D1,2022-05-23,2022-04-30,-23,False
1163,P3,DPBOM000001903,가공,F2,D2,자체 진행,D3,2024-03-07,2024-02-27,-9,False
1164,P3,DPBOM000001904,족장,F3,D3,D6,D4,2023-08-21,2023-08-08,-13,False
1165,P3,DPBOM000001905,재마킹,F4,D6,자체 진행,D3,2022-09-17,2022-08-26,-22,False
1167,P3,DPBOM000001907,가공,F4,D7,자체 진행,D3,2022-07-01,2022-06-14,-17,False
1168,P3,DPBOM000001908,의장,F1,D8,자체 진행,D1,2024-07-16,2024-06-27,-19,False
1169,P3,DPBOM000001909,공작,F2,D4,자체 진행,D3,2024-03-20,2024-03-03,-17,False
1170,P3,DPBOM000001910,철의장,F2,D5,자체 진행,D3,2023-08-07,2023-08-05,-2,False
1171,P3,DPBOM000001911,가공,F2,D2,자체 진행,D3,2024-02-17,2024-02-06,-11,False
1172,P3,DPBOM000001912,가공,F2,D2,자체 진행,D3,2023-04-11,2023-03-18,-24,False
1173,P3,DPBOM000001913,가공,F2,D2,자체 진행,D3,2022-07-13,2022-06-24,-19,False
1174,P3,DPBOM000001914,도장,F1,D1,자체 진행,D1,2023-07-02,2023-06-14,-18,False
1175,P3,DPBOM000001915,가공,F2,D2,자체 진행,D3,2022-06-15,2022-06-02,-13,False
1176,P3,DPBOM000001916,족장,F3,D3,D6,D4,2023-09-27,2023-09-07,-20,False
1177,P3,DPBOM000001917,재마킹,F4,D6,자체 진행,D3,2023-09-28,2023-09-14,-14,False
1179,P3,DPBOM000001919,가공,F4,D7,자체 진행,D3,2023-07-07,2023-06-20,-17,False
1180,P3,DPBOM000001920,의장,F1,D8,자체 진행,D1,2024-05-23,2024-05-06,-17,False
1181,P3,DPBOM000001921,공작,F2,D4,자체 진행,D3,2023-08-21,2023-07-23,-29,False
1182,P3,DPBOM000001922,철의장,F2,D5,자체 진행,D3,2023-06-04,2023-05-14,-21,False
1183,P3,DPBOM000001923,가공,F2,D2,자체 진행,D3,2022-04-04,2022-03-28,-7,False
1184,P3,DPBOM000001924,가공,F2,D2,자체 진행,D3,2022-11-10,2022-11-09,-1,False
1185,P3,DPBOM000001925,가공,F2,D2,자체 진행,D3,2024-06-07,2024-05-15,-23,False
1186,P3,DPBOM000001926,도장,F1,D1,자체 진행,D1,2022-03-07,2022-02-18,-17,False
1187,P3,DPBOM000001927,가공,F2,D2,자체 진행,D3,2022-11-15,2022-11-10,-5,False
1188,P3,DPBOM000001928,족장,F3,D3,D6,D4,2023-04-29,2023-04-10,-19,False
1189,P3,DPBOM000001929,재마킹,F4,D6,자체 진행,D3,2023-02-10,2023-01-29,-12,False
1191,P3,DPBOM000001931,가공,F4,D7,자체 진행,D3,2021-11-07,2021-10-16,-22,False
1192,P3,DPBOM000001932,의장,F1,D8,자체 진행,D1,2024-01-29,2024-01-12,-17,False
1193,P3,DPBOM000001933,공작,F2,D4,자체 진행,D3,2023-12-15,2023-11-27,-18,False
1194,P3,DPBOM000001934,철의장,F2,D5,자체 진행,D3,2024-02-05,2024-01-14,-22,False
1195,P3,DPBOM000001935,가공,F2,D2,자체 진행,D3,2024-02-14,2024-02-04,-10,False
1196,P3,DPBOM000001936,가공,F2,D2,자체 진행,D3,2022-09-26,2022-08-28,-29,False
1197,P3,DPBOM000001937,가공,F2,D2,자체 진행,D3,2023-08-29,2023-08-23,-6,False
1198,P3,DPBOM000001938,도장,F1,D1,자체 진행,D1,2023-03-28,2023-03-01,-27,False
1199,P3,DPBOM000001939,가공,F2,D2,자체 진행,D3,2023-09-05,2023-08-10,-26,False
1200,P3,DPBOM000001940,족장,F3,D3,D6,D4,2023-01-09,2022-12-20,-20,False
1201,P3,DPBOM000001941,재마킹,F4,D6,자체 진행,D3,2022-10-15,2022-10-06,-9,False
1203,P3,DPBOM000001943,가공,F4,D7,자체 진행,D3,2023-07-09,2023-06-10,-29,False
1204,P3,DPBOM000001944,의장,F1,D8,자체 진행,D1,2024-07-02,2024-06-16,-16,False
1205,P3,DPBOM000001945,공작,F2,D4,자체 진행,D3,2024-04-24,2024-04-15,-9,False
1206,P3,DPBOM000001946,철의장,F2,D5,자체 진행,D3,2023-07-12,2023-07-03,-9,False
1207,P3,DPBOM000001947,가공,F2,D2,자체 진행,D3,2021-12-25,2021-12-20,-5,False
1208,P3,DPBOM000001948,가공,F2,D2,자체 진행,D3,2023-07-20,2023-08-17,28,True
1209,P3,DPBOM000001949,가공,F2,D2,자체 진행,D3,2021-09-04,2021-08-22,-13,False
1210,P3,DPBOM000001950,도장,F1,D1,자체 진행,D1,2023-12-04,2023-11-27,-7,False
1211,P3,DPBOM000001951,가공,F2,D2,자체 진행,D3,2022-02-17,2022-01-20,-28,False
1212,P3,DPBOM000001952,족장,F3,D3,D6,D4,2023-03-13,2023-02-25,-16,False
1213,P3,DPBOM000001953,재마킹,F4,D6,자체 진행,D3,2024-06-18,2024-05-26,-23,False
1215,P3,DPBOM000001955,가공,F4,D7,자체 진행,D3,2023-05-20,2023-05-13,-7,False
1216,P3,DPBOM000001956,의장,F1,D8,자체 진행,D1,2023-09-24,2023-09-15,-9,False
1217,P3,DPBOM000001957,공작,F2,D4,자체 진행,D3,2022-04-10,2022-04-06,-4,False
