날짜,공정명,세부공정명,Vessel ID,계획 진도율(%),실제 진도율(%),작업인원(명),가동시간(시간),비가동시간(시간),특이사항
2024-08-27,조립,소조립,VLCC-240948,50.0,50.0,37,23,3,없음
2024-08-28,조립,소조립,VLCC-240948,50.0,95.0,15,14,2,없음
2024-08-30,조립,소조립,VLCC-240948,95.0,100.0,20,6,3,없음
2024-08-01,설계,기본 설계,VLCC-240949,70.0,65.0,8,22,2,없음
2024-08-13,설계,기본 설계,VLCC-240949,70.0,100.0,42,9,1,없음
2024-08-15,설계,상세 설계,VLCC-240949,70.0,62.0,12,19,2,없음
2024-08-16,설계,상세 설계,VLCC-240949,70.0,62.0,14,18,2,없음
2024-08-21,설계,상세 설계,VLCC-240949,70.0,100.0,18,7,1,설계 변경으로 인한 일부 작업 지연
2024-08-27,자재 준비 및 가공,강판 절단,VLCC-240949,45.0,45.0,33,17,3,없음
2024-08-30,자재 준비 및 가공,강판 절단,VLCC-240949,45.0,85.0,9,4,3,없음
2024-08-01,설계,기본 설계,VLCC-240951,30.0,23.0,31,12,3,없음
2024-08-03,설계,기본 설계,VLCC-240951,30.0,38.0,15,18,4,없음
2024-08-04,설계,기본 설계,VLCC-240951,38.0,100.0,37,16,4,없음
2024-08-06,설계,상세 설계,VLCC-240951,60.0,55.0,36,1,3,없음
2024-08-11,설계,상세 설계,VLCC-240951,60.0,100.0,9,5,0,없음
2024-08-23,자재 준비 및 가공,가공,VLCC-240951,25.0,15.0,29,13,0,없음
2024-08-24,자재 준비 및 가공,가공,VLCC-240951,25.0,60.0,42,9,1,없음
2024-08-25,자재 준비 및 가공,가공,VLCC-240951,60.0,100.0,11,23,3,없음
2024-08-12,자재 준비 및 가공,강판 절단,VLCC-240951,65.0,65.0,8,18,3,자재 일부 지연 입고
2024-08-16,자재 준비 및 가공,강판 절단,VLCC-240951,65.0,65.0,35,19,3,없음
2024-08-18,자재 준비 및 가공,강판 절단,VLCC-240951,65.0,100.0,27,1,2,없음
2024-08-28,조립,소조립,VLCC-240951,100.0,86.0,31,18,1,없음
2024-08-31,조립,소조립,VLCC-240951,100.0,100.0,44,12,0,없음
2024-08-03,설계,기본 설계,VLCC-240953,85.0,85.0,36,17,3,없음
2024-08-06,설계,기본 설계,VLCC-240953,85.0,100.0,32,10,0,없음
2024-08-08,설계,상세 설계,VLCC-240953,60.0,48.0,8,23,2,없음
2024-08-11,설계,상세 설계,VLCC-240953,60.0,68.0,9,19,2,없음
2024-08-12,설계,상세 설계,VLCC-240953,68.0,100.0,13,10,3,없음
2024-08-27,자재 준비 및 가공,가공,VLCC-240953,75.0,75.0,33,20,1,없음
2024-08-28,자재 준비 및 가공,가공,VLCC-240953,75.0,100.0,13,19,0,없음
2024-08-13,자재 준비 및 가공,강판 절단,VLCC-240953,95.0,95.0,30,22,0,없음
2024-08-21,자재 준비 및 가공,강판 절단,VLCC-240953,95.0,100.0,19,22,2,없음
2024-08-29,조립,소조립,VLCC-240953,75.0,63.0,29,3,4,없음
2024-08-31,조립,소조립,VLCC-240953,75.0,100.0,8,16,2,없음
2024-08-01,설계,기본 설계,VLCC-240954,70.0,70.0,43,16,4,없음
2024-08-02,설계,기본 설계,VLCC-240954,70.0,85.0,38,23,1,없음
2024-08-04,설계,기본 설계,VLCC-240954,85.0,85.0,24,6,3,없음
2024-08-05,설계,기본 설계,VLCC-240954,85.0,100.0,14,21,2,없음
2024-08-06,설계,상세 설계,VLCC-240954,35.0,23.0,20,20,4,없음
2024-08-09,설계,상세 설계,VLCC-240954,35.0,43.0,31,9,4,없음
2024-08-15,설계,상세 설계,VLCC-240954,43.0,73.0,15,11,3,없음
2024-08-16,설계,상세 설계,VLCC-240954,73.0,100.0,15,4,3,없음
2024-08-25,자재 준비 및 가공,가공,VLCC-240954,50.0,50.0,29,11,4,없음
2024-08-27,자재 준비 및 가공,가공,VLCC-240954,50.0,55.0,18,13,4,없음
2024-08-31,자재 준비 및 가공,가공,VLCC-240954,55.0,100.0,20,20,1,없음
2024-08-17,자재 준비 및 가공,강판 절단,VLCC-240954,10.0,1.0,6,6,0,없음
2024-08-21,자재 준비 및 가공,강판 절단,VLCC-240954,10.0,96.0,12,1,2,없음
2024-08-24,자재 준비 및 가공,강판 절단,VLCC-240954,96.0,100.0,35,7,0,없음
2024-08-04,설계,기본 설계,VLCC-240955,50.0,36.0,48,20,4,없음
2024-08-08,설계,기본 설계,VLCC-240955,50.0,36.0,46,14,0,없음
2024-08-09,설계,기본 설계,VLCC-240955,50.0,100.0,16,5,0,없음
2024-08-10,설계,상세 설계,VLCC-240955,40.0,40.0,14,14,3,없음
2024-08-13,설계,상세 설계,VLCC-240955,40.0,100.0,10,5,2,없음
2024-08-19,자재 준비 및 가공,가공,VLCC-240955,30.0,30.0,39,20,3,없음
2024-08-20,자재 준비 및 가공,가공,VLCC-240955,30.0,95.0,6,21,3,없음
2024-08-21,자재 준비 및 가공,가공,VLCC-240955,95.0,100.0,21,19,3,없음
2024-08-14,자재 준비 및 가공,강판 절단,VLCC-240955,25.0,25.0,37,21,1,없음
2024-08-15,자재 준비 및 가공,강판 절단,VLCC-240955,25.0,30.0,33,17,3,없음
2024-08-16,자재 준비 및 가공,강판 절단,VLCC-240955,30.0,30.0,8,7,1,없음
2024-08-17,자재 준비 및 가공,강판 절단,VLCC-240955,30.0,100.0,20,23,0,없음
2024-08-27,조립,소조립,VLCC-240955,85.0,78.0,28,10,0,없음
2024-08-31,조립,소조립,VLCC-240955,85.0,100.0,30,16,3,없음
2024-08-02,설계,기본 설계,VLCC-240956,70.0,65.0,43,7,4,없음
2024-08-03,설계,기본 설계,VLCC-240956,70.0,70.0,18,18,3,없음
2024-08-04,설계,기본 설계,VLCC-240956,70.0,100.0,15,8,2,없음
2024-08-08,설계,상세 설계,VLCC-240956,95.0,95.0,34,19,1,없음
2024-08-18,설계,상세 설계,VLCC-240956,95.0,100.0,49,4,1,없음
2024-08-22,자재 준비 및 가공,가공,VLCC-240956,80.0,80.0,27,19,3,없음
2024-08-23,자재 준비 및 가공,가공,VLCC-240956,80.0,100.0,48,5,1,없음
2024-08-19,자재 준비 및 가공,강판 절단,VLCC-240956,85.0,85.0,26,10,2,없음
2024-08-20,자재 준비 및 가공,강판 절단,VLCC-240956,85.0,100.0,33,16,1,없음
2024-08-31,조립,대조립,VLCC-240956,15.0,15.0,26,9,2,없음
2024-08-24,조립,소조립,VLCC-240956,95.0,89.0,32,18,3,없음
2024-08-26,조립,소조립,VLCC-240956,95.0,100.0,43,3,2,없음
2024-08-27,조립,중조립,VLCC-240956,85.0,85.0,23,5,4,"장비 일시 고장, 수리 완료"
2024-08-30,조립,중조립,VLCC-240956,85.0,100.0,47,1,3,없음
2024-08-03,설계,기본 설계,VLCC-240957,5.0,5.0,29,19,0,없음
2024-08-06,설계,기본 설계,VLCC-240957,5.0,85.0,8,2,0,없음
2024-08-09,설계,기본 설계,VLCC-240957,85.0,100.0,47,2,4,없음
2024-08-10,설계,상세 설계,VLCC-240957,55.0,43.0,48,2,0,없음
2024-08-18,설계,상세 설계,VLCC-240957,55.0,100.0,46,7,0,없음
2024-08-22,자재 준비 및 가공,가공,VLCC-240957,50.0,50.0,31,4,1,없음
2024-08-23,자재 준비 및 가공,가공,VLCC-240957,50.0,100.0,25,18,1,없음
2024-08-19,자재 준비 및 가공,강판 절단,VLCC-240957,25.0,18.0,26,2,3,없음
2024-08-20,자재 준비 및 가공,강판 절단,VLCC-240957,25.0,88.0,31,12,4,없음
2024-08-21,자재 준비 및 가공,강판 절단,VLCC-240957,88.0,100.0,43,13,2,없음
2024-08-26,조립,소조립,VLCC-240957,0.0,0.0,31,7,0,없음
2024-08-27,조립,소조립,VLCC-240957,0.0,70.0,24,11,2,없음
2024-08-05,설계,기본 설계,VLCC-240958,60.0,54.0,34,12,4,없음
2024-08-10,설계,기본 설계,VLCC-240958,60.0,100.0,13,18,0,없음
2024-08-11,설계,상세 설계,VLCC-240958,80.0,80.0,21,8,4,없음
2024-08-12,설계,상세 설계,VLCC-240958,80.0,100.0,20,1,1,없음
2024-08-19,자재 준비 및 가공,가공,VLCC-240958,100.0,100.0,5,4,0,없음
2024-08-14,자재 준비 및 가공,강판 절단,VLCC-240958,0.0,0.0,20,15,1,없음
2024-08-15,자재 준비 및 가공,강판 절단,VLCC-240958,0.0,70.0,19,19,1,없음
2024-08-18,자재 준비 및 가공,강판 절단,VLCC-240958,70.0,100.0,32,23,3,없음
2024-08-22,조립,소조립,VLCC-240958,80.0,72.0,19,13,3,없음
2024-08-01,설계,기본 설계,VLCC-240959,90.0,79.0,31,13,2,없음
2024-08-05,설계,기본 설계,VLCC-240959,90.0,79.0,37,20,2,없음
2024-08-11,설계,기본 설계,VLCC-240959,90.0,100.0,21,4,3,규제 기관의 검토 및 승인 지연
2024-08-14,설계,상세 설계,VLCC-240959,0.0,0.0,38,2,2,없음
2024-08-17,설계,상세 설계,VLCC-240959,0.0,40.0,48,3,1,없음
2024-08-18,설계,상세 설계,VLCC-240959,40.0,60.0,7,17,1,없음
2024-08-20,설계,상세 설계,VLCC-240959,60.0,100.0,20,2,4,없음
2024-08-23,자재 준비 및 가공,강판 절단,VLCC-240959,35.0,35.0,14,23,0,없음
2024-08-25,자재 준비 및 가공,강판 절단,VLCC-240959,35.0,70.0,27,11,3,없음
2024-08-30,자재 준비 및 가공,강판 절단,VLCC-240959,70.0,100.0,38,4,2,없음
2024-08-04,설계,기본 설계,VLCC-240960,0.0,0.0,17,4,4,없음
2024-08-07,설계,기본 설계,VLCC-240960,0.0,80.0,40,6,3,없음
2024-08-08,설계,기본 설계,VLCC-240960,80.0,100.0,42,1,1,없음
2024-08-11,설계,상세 설계,VLCC-240960,70.0,61.0,5,3,3,없음
2024-08-14,설계,상세 설계,VLCC-240960,70.0,61.0,37,15,2,없음
2024-08-15,설계,상세 설계,VLCC-240960,70.0,100.0,40,4,2,없음
2024-08-23,자재 준비 및 가공,가공,VLCC-240960,55.0,55.0,28,13,1,없음
2024-08-25,자재 준비 및 가공,가공,VLCC-240960,55.0,70.0,34,23,0,없음
2024-08-27,자재 준비 및 가공,가공,VLCC-240960,70.0,100.0,35,7,4,없음
2024-08-20,자재 준비 및 가공,강판 절단,VLCC-240960,20.0,7.0,39,9,4,없음
2024-08-21,자재 준비 및 가공,강판 절단,VLCC-240960,20.0,92.0,40,10,1,없음
2024-08-22,자재 준비 및 가공,강판 절단,VLCC-240960,92.0,100.0,11,21,2,자재 일부 지연 입고
2024-08-30,조립,소조립,VLCC-240960,0.0,0.0,22,19,3,없음
2024-08-01,설계,기본 설계,VLCC-240961,60.0,60.0,8,10,2,없음
2024-08-04,설계,기본 설계,VLCC-240961,60.0,65.0,12,8,0,없음
2024-08-05,설계,기본 설계,VLCC-240961,65.0,100.0,30,2,2,없음
2024-08-08,설계,상세 설계,VLCC-240961,60.0,47.0,37,21,4,없음
2024-08-10,설계,상세 설계,VLCC-240961,60.0,87.0,7,19,4,설계 변경으로 인한 일부 작업 지연
2024-08-12,설계,상세 설계,VLCC-240961,87.0,100.0,10,22,0,없음
2024-08-21,자재 준비 및 가공,가공,VLCC-240961,15.0,8.0,37,6,1,없음
2024-08-25,자재 준비 및 가공,가공,VLCC-240961,15.0,68.0,44,2,3,없음
2024-08-31,자재 준비 및 가공,가공,VLCC-240961,68.0,100.0,19,6,2,없음
2024-08-17,자재 준비 및 가공,강판 절단,VLCC-240961,25.0,25.0,6,15,2,없음
2024-08-18,자재 준비 및 가공,강판 절단,VLCC-240961,25.0,45.0,10,22,3,없음
2024-08-20,자재 준비 및 가공,강판 절단,VLCC-240961,45.0,100.0,5,14,4,없음
2024-08-02,설계,기본 설계,VLCC-240962,35.0,35.0,32,12,2,없음
2024-08-06,설계,기본 설계,VLCC-240962,35.0,65.0,17,19,2,없음
2024-08-09,설계,기본 설계,VLCC-240962,65.0,95.0,34,9,3,없음
2024-08-14,설계,기본 설계,VLCC-240962,95.0,100.0,41,21,4,없음
2024-08-28,설계,상세 설계,VLCC-240962,60.0,60.0,42,12,4,없음
2024-08-31,설계,상세 설계,VLCC-240962,60.0,100.0,32,14,0,없음
2024-08-03,설계,기본 설계,VLCC-240963,30.0,20.0,28,4,3,없음
2024-08-10,설계,기본 설계,VLCC-240963,30.0,20.0,42,6,4,없음
2024-08-13,설계,기본 설계,VLCC-240963,30.0,100.0,11,3,4,없음
2024-08-14,설계,상세 설계,VLCC-240963,90.0,81.0,5,4,3,없음
2024-08-15,설계,상세 설계,VLCC-240963,90.0,100.0,28,13,4,없음
2024-08-24,자재 준비 및 가공,가공,VLCC-240963,65.0,54.0,49,17,4,없음
2024-08-25,자재 준비 및 가공,가공,VLCC-240963,65.0,54.0,34,17,2,없음
2024-08-27,자재 준비 및 가공,가공,VLCC-240963,65.0,100.0,40,2,0,없음
2024-08-16,자재 준비 및 가공,강판 절단,VLCC-240963,45.0,31.0,43,16,0,없음
2024-08-19,자재 준비 및 가공,강판 절단,VLCC-240963,45.0,61.0,26,9,4,없음
2024-08-23,자재 준비 및 가공,강판 절단,VLCC-240963,61.0,100.0,33,15,4,없음
2024-08-30,조립,소조립,VLCC-240963,50.0,39.0,23,22,3,없음
2024-08-31,조립,소조립,VLCC-240963,50.0,100.0,37,1,2,없음
2024-08-06,설계,기본 설계,VLCC-240964,55.0,49.0,6,5,1,없음
2024-08-07,설계,기본 설계,VLCC-240964,55.0,94.0,14,6,2,없음
2024-08-08,설계,기본 설계,VLCC-240964,94.0,94.0,32,17,4,설계 변경으로 인한 일부 작업 지연
2024-08-09,설계,기본 설계,VLCC-240964,94.0,100.0,44,6,2,없음
2024-08-10,설계,상세 설계,VLCC-240964,15.0,15.0,17,14,0,없음
2024-08-11,설계,상세 설계,VLCC-240964,15.0,70.0,14,6,0,없음
2024-08-14,설계,상세 설계,VLCC-240964,70.0,100.0,27,20,3,설계 변경으로 인한 일부 작업 지연
2024-08-19,자재 준비 및 가공,강판 절단,VLCC-240964,20.0,14.0,10,19,0,없음
2024-08-03,설계,기본 설계,VLCC-240965,85.0,85.0,11,17,2,없음
2024-08-04,설계,기본 설계,VLCC-240965,85.0,100.0,18,17,0,없음
2024-08-05,설계,상세 설계,VLCC-240965,55.0,55.0,48,12,2,없음
2024-08-07,설계,상세 설계,VLCC-240965,55.0,55.0,13,15,4,없음
2024-08-09,설계,상세 설계,VLCC-240965,55.0,65.0,20,8,2,없음
2024-08-11,설계,상세 설계,VLCC-240965,65.0,90.0,7,7,4,없음
2024-08-13,설계,상세 설계,VLCC-240965,90.0,100.0,6,6,4,없음
2024-08-22,자재 준비 및 가공,가공,VLCC-240965,35.0,35.0,12,20,4,없음
2024-08-24,자재 준비 및 가공,가공,VLCC-240965,35.0,60.0,21,4,0,자재 품질 문제로 일부 교체 작업
2024-08-29,자재 준비 및 가공,가공,VLCC-240965,60.0,100.0,43,14,1,없음
2024-08-15,자재 준비 및 가공,강판 절단,VLCC-240965,10.0,10.0,7,23,0,자재 일부 지연 입고
2024-08-19,자재 준비 및 가공,강판 절단,VLCC-240965,10.0,15.0,21,9,1,없음
2024-08-21,자재 준비 및 가공,강판 절단,VLCC-240965,15.0,100.0,22,12,1,없음
2024-08-30,조립,소조립,VLCC-240965,40.0,40.0,6,3,1,없음
2024-08-01,설계,기본 설계,VLCC-240966,5.0,0.0,28,17,3,없음
2024-08-04,설계,기본 설계,VLCC-240966,5.0,40.0,31,13,2,설계 변경으로 인한 일부 작업 지연
2024-08-08,설계,기본 설계,VLCC-240966,40.0,50.0,7,4,0,없음
2024-08-09,설계,기본 설계,VLCC-240966,50.0,100.0,29,8,4,없음
2024-08-10,설계,상세 설계,VLCC-240966,65.0,55.0,21,4,0,없음
2024-08-11,설계,상세 설계,VLCC-240966,65.0,100.0,6,20,3,없음
2024-08-20,자재 준비 및 가공,가공,VLCC-240966,0.0,0.0,20,13,2,없음
2024-08-22,자재 준비 및 가공,가공,VLCC-240966,0.0,30.0,14,10,3,없음
2024-08-31,자재 준비 및 가공,가공,VLCC-240966,30.0,90.0,6,6,0,없음
2024-08-16,자재 준비 및 가공,강판 절단,VLCC-240966,70.0,63.0,39,12,4,없음
2024-08-17,자재 준비 및 가공,강판 절단,VLCC-240966,70.0,100.0,49,12,4,자재 일부 지연 입고
2024-08-04,설계,기본 설계,VLCC-240967,20.0,9.0,42,13,1,없음
2024-08-05,설계,기본 설계,VLCC-240967,20.0,24.0,22,6,3,설계 변경으로 인한 일부 작업 지연
2024-08-06,설계,기본 설계,VLCC-240967,24.0,100.0,27,10,2,없음
2024-08-09,설계,상세 설계,VLCC-240967,20.0,20.0,13,11,3,없음
2024-08-12,설계,상세 설계,VLCC-240967,20.0,100.0,20,23,3,없음
2024-08-21,자재 준비 및 가공,가공,VLCC-240967,100.0,90.0,22,4,3,없음
2024-08-23,자재 준비 및 가공,가공,VLCC-240967,100.0,100.0,8,11,2,자재 품질 문제로 일부 교체 작업
2024-08-15,자재 준비 및 가공,강판 절단,VLCC-240967,55.0,55.0,33,4,2,없음
2024-08-18,자재 준비 및 가공,강판 절단,VLCC-240967,55.0,100.0,9,21,2,없음
2024-08-24,조립,소조립,VLCC-240967,35.0,26.0,29,3,1,없음
2024-08-26,조립,소조립,VLCC-240967,35.0,91.0,31,10,0,"장비 일시 고장, 수리 완료"
2024-08-30,조립,소조립,VLCC-240967,91.0,100.0,42,21,2,없음
2024-08-01,설계,기본 설계,VLCC-240968,10.0,10.0,19,15,0,없음
2024-08-02,설계,기본 설계,VLCC-240968,10.0,40.0,16,13,3,없음
2024-08-09,설계,기본 설계,VLCC-240968,40.0,55.0,41,9,2,없음
2024-08-12,설계,기본 설계,VLCC-240968,55.0,100.0,11,18,2,규제 기관의 검토 및 승인 지연
2024-08-15,설계,상세 설계,VLCC-240968,55.0,44.0,46,22,3,없음
2024-08-19,설계,상세 설계,VLCC-240968,55.0,100.0,45,16,0,없음
2024-08-27,자재 준비 및 가공,가공,VLCC-240968,30.0,21.0,45,7,0,없음
2024-08-30,자재 준비 및 가공,가공,VLCC-240968,30.0,51.0,14,21,0,없음
2024-08-31,자재 준비 및 가공,가공,VLCC-240968,51.0,76.0,35,17,4,없음
2024-08-20,자재 준비 및 가공,강판 절단,VLCC-240968,45.0,45.0,9,15,2,자재 일부 지연 입고
2024-08-22,자재 준비 및 가공,강판 절단,VLCC-240968,45.0,50.0,39,13,2,없음
2024-08-24,자재 준비 및 가공,강판 절단,VLCC-240968,50.0,75.0,5,14,1,없음
2024-08-26,자재 준비 및 가공,강판 절단,VLCC-240968,75.0,100.0,42,1,1,자재 일부 지연 입고
2024-08-05,설계,기본 설계,VLCC-240969,90.0,84.0,41,19,2,없음
2024-08-08,설계,기본 설계,VLCC-240969,90.0,100.0,47,22,1,없음
2024-08-19,설계,상세 설계,VLCC-240969,50.0,50.0,48,9,1,없음
2024-08-22,설계,상세 설계,VLCC-240969,50.0,85.0,47,11,0,없음
2024-08-24,설계,상세 설계,VLCC-240969,85.0,100.0,41,23,0,없음
2024-08-04,설계,기본 설계,VLCC-240971,35.0,35.0,44,3,2,없음
2024-08-08,설계,기본 설계,VLCC-240971,35.0,100.0,21,8,1,없음
2024-08-11,설계,상세 설계,VLCC-240971,50.0,39.0,18,10,3,없음
2024-08-16,설계,상세 설계,VLCC-240971,50.0,100.0,29,11,3,없음
2024-08-31,자재 준비 및 가공,가공,VLCC-240971,55.0,55.0,39,20,1,없음
2024-08-18,자재 준비 및 가공,강판 절단,VLCC-240971,75.0,67.0,22,10,2,없음
2024-08-19,자재 준비 및 가공,강판 절단,VLCC-240971,75.0,97.0,34,1,3,없음
2024-08-23,자재 준비 및 가공,강판 절단,VLCC-240971,97.0,100.0,5,15,3,없음
2024-08-02,설계,기본 설계,VLCC-240972,40.0,27.0,41,4,4,규제 기관의 검토 및 승인 지연
2024-08-04,설계,기본 설계,VLCC-240972,40.0,100.0,27,3,1,없음
2024-08-13,설계,상세 설계,VLCC-240972,20.0,8.0,32,1,4,없음
2024-08-15,설계,상세 설계,VLCC-240972,20.0,13.0,34,4,4,없음
2024-08-23,설계,상세 설계,VLCC-240972,20.0,63.0,41,14,2,설계 변경으로 인한 일부 작업 지연
2024-08-24,설계,상세 설계,VLCC-240972,63.0,73.0,7,18,4,없음
2024-08-29,설계,상세 설계,VLCC-240972,73.0,100.0,23,6,4,없음
2024-08-31,자재 준비 및 가공,강판 절단,VLCC-240972,70.0,59.0,31,19,0,없음
2024-08-01,설계,기본 설계,VLCC-240973,55.0,49.0,17,11,0,없음
2024-08-07,설계,기본 설계,VLCC-240973,55.0,89.0,27,1,0,없음
2024-08-10,설계,기본 설계,VLCC-240973,89.0,100.0,33,4,1,없음
2024-08-14,설계,상세 설계,VLCC-240973,40.0,32.0,27,18,3,없음
2024-08-18,설계,상세 설계,VLCC-240973,40.0,100.0,45,13,4,없음
2024-08-30,자재 준비 및 가공,가공,VLCC-240973,30.0,30.0,45,7,2,없음
2024-08-22,자재 준비 및 가공,강판 절단,VLCC-240973,75.0,64.0,35,7,3,없음
2024-08-28,자재 준비 및 가공,강판 절단,VLCC-240973,75.0,100.0,8,7,1,없음
2024-08-10,설계,기본 설계,VLCC-240974,65.0,55.0,28,2,0,없음
2024-08-14,설계,기본 설계,VLCC-240974,65.0,100.0,42,17,3,설계 변경으로 인한 일부 작업 지연
2024-08-15,설계,상세 설계,VLCC-240974,50.0,50.0,30,6,0,없음
2024-08-16,설계,상세 설계,VLCC-240974,50.0,85.0,32,12,2,없음
2024-08-17,설계,상세 설계,VLCC-240974,85.0,100.0,38,5,4,없음
2024-08-29,자재 준비 및 가공,가공,VLCC-240974,20.0,20.0,24,18,2,자재 품질 문제로 일부 교체 작업
2024-08-30,자재 준비 및 가공,가공,VLCC-240974,20.0,75.0,11,10,0,없음
2024-08-21,자재 준비 및 가공,강판 절단,VLCC-240974,30.0,21.0,40,13,3,자재 일부 지연 입고
2024-08-23,자재 준비 및 가공,강판 절단,VLCC-240974,30.0,56.0,37,23,0,없음
2024-08-25,자재 준비 및 가공,강판 절단,VLCC-240974,56.0,91.0,7,9,4,없음
2024-08-28,자재 준비 및 가공,강판 절단,VLCC-240974,91.0,100.0,30,4,1,없음
2024-08-01,설계,기본 설계,VLCC-240976,30.0,16.0,23,9,2,규제 기관의 검토 및 승인 지연
2024-08-02,설계,기본 설계,VLCC-240976,30.0,100.0,18,12,0,없음
2024-08-17,설계,상세 설계,VLCC-240976,70.0,58.0,14,4,2,없음
2024-08-20,설계,상세 설계,VLCC-240976,70.0,100.0,37,16,1,없음
2024-08-26,자재 준비 및 가공,강판 절단,VLCC-240976,10.0,4.0,15,16,1,없음
2024-08-30,자재 준비 및 가공,강판 절단,VLCC-240976,10.0,59.0,33,2,0,없음
2024-08-01,설계,기본 설계,VLCC-240977,5.0,0.0,48,16,0,없음
2024-08-02,설계,기본 설계,VLCC-240977,5.0,5.0,23,1,3,없음
2024-08-07,설계,기본 설계,VLCC-240977,5.0,55.0,14,18,0,없음
2024-08-11,설계,기본 설계,VLCC-240977,55.0,100.0,13,17,2,없음
2024-08-13,설계,상세 설계,VLCC-240977,70.0,70.0,32,20,0,없음
2024-08-15,설계,상세 설계,VLCC-240977,70.0,100.0,17,8,3,설계 변경으로 인한 일부 작업 지연
2024-08-25,자재 준비 및 가공,가공,VLCC-240977,55.0,43.0,25,3,3,없음
2024-08-27,자재 준비 및 가공,가공,VLCC-240977,55.0,53.0,48,5,4,없음
2024-08-28,자재 준비 및 가공,가공,VLCC-240977,55.0,100.0,17,8,4,없음
2024-08-20,자재 준비 및 가공,강판 절단,VLCC-240977,0.0,0.0,37,7,0,없음
2024-08-21,자재 준비 및 가공,강판 절단,VLCC-240977,0.0,75.0,45,6,3,없음
2024-08-22,자재 준비 및 가공,강판 절단,VLCC-240977,75.0,90.0,28,3,1,자재 일부 지연 입고
2024-08-23,자재 준비 및 가공,강판 절단,VLCC-240977,90.0,100.0,46,4,0,없음
2024-08-31,조립,소조립,VLCC-240977,20.0,20.0,9,8,3,없음
2024-08-02,설계,기본 설계,VLCC-240978,0.0,0.0,31,2,4,없음
